# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blacklisted workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_when_started time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1529310244778986 4 0 1 3 4 5 1 0 0 0 0 1 8 3 3 0 15 10 4 0 0 0 1529307431962435 8184503 118112 0 109435 178737 353110 2802249677 1725536 5879006918 5879006918 0 386035619 135484 44.357285 2076 16608 41131269 1055022681 23612 23612 40 159755 2006312 32 143970 1956608 16 96289 1874455 0 0 0
1529310244789416 4 0 0 4 4 5 1 0 0 0 0 1 7 4 3 0 15 10 4 0 0 0 1529307431962435 8184503 118114 0 109435 178737 353118 2802249683 1735254 5879006918 5879006918 0 386036862 135484 44.357417 2076 16608 41131269 1055022681 23612 23612 40 159755 2006312 32 143970 1956608 16 96289 1874455 0 0 0
1529310249813776 4 0 0 4 4 5 1 0 0 0 0 1 7 4 4 0 15 11 4 0 0 0 1529307431962435 8186165 118129 0 109435 178794 353207 2807272804 1735254 5879006918 5879006918 0 386036862 135484 44.348460 2076 16608 41131269 1055022681 23612 23612 40 159755 2006312 40 159755 2006312 16 96289 1874455 0 0 0
1529310739435403 4 0 0 4 4 5 1 0 0 0 0 1 7 4 4 1 15 11 4 0 0 0 1529307431962435 8257124 119423 0 109435 209533 368150 3296698258 1803749 7248481528 5879006918 0 386036862 135484 43.965926 2076 16608 41131269 1055022681 23612 23612 40 159755 2006312 40 159755 2006312 16 96289 1874455 0 0 0
1529310739467222 4 0 1 3 4 5 1 0 0 0 0 1 7 3 3 0 15 11 5 0 0 0 1529307431962435 8257124 119423 0 141093 218436 368150 3296698258 1803749 7248481528 7248481528 0 386036862 169493 43.969798 2076 16608 41131269 1055022681 23612 23612 40 159755 2006312 40 159755 2006312 16 96289 1874455 0 0 0
1529310739467364 4 0 1 3 4 5 1 0 0 0 0 1 7 3 3 0 15 11 5 0 0 0 1529307431962435 8257124 151239 0 141093 218436 368150 3296698258 1803749 7248481528 7248481528 0 386036862 169493 43.803423 2508 20064 47670058 1044613100 23665 23665 40 159755 2006312 32 143970 1956549 16 96289 1874455 0 0 0
1529310739467464 4 0 1 3 4 5 1 0 0 0 0 1 7 3 3 0 15 11 5 0 0 0 1529307431962435 8257124 151239 0 141093 218436 368242 3296698258 1803749 7248481528 7248481528 0 386036862 169493 43.803423 2508 20064 47670058 1044613100 23665 23665 40 159755 2006312 32 143970 1956549 16 96289 1874455 0 0 0
1529310739475064 4 0 0 4 4 5 1 0 0 0 0 1 6 4 3 0 15 11 5 0 0 0 1529307431962435 8257124 151241 0 141093 218436 368249 3296698264 1810638 7248481528 7248481528 0 386038105 169493 43.803554 2508 20064 47670058 1044613100 23665 23665 40 159755 2006312 32 143970 1956549 16 96289 1874455 0 0 0
1529310744499444 4 0 0 4 4 5 1 0 0 0 0 1 6 4 4 0 15 12 5 0 0 0 1529307431962435 8258658 151259 0 141093 218507 368342 3301721500 1810638 7248481528 7248481528 0 386038105 169493 43.795470 2508 20064 47670058 1044613100 23665 23665 40 159755 2006312 40 159755 2006312 16 96289 1874455 0 0 0
1529311146323117 4 0 0 4 4 5 1 0 0 0 0 1 6 4 4 1 15 12 5 0 0 0 1529307431962435 8309336 152303 0 141093 221485 379095 3703419418 1869522 9067578284 7248481528 0 386038105 169493 43.527769 2508 20064 47670058 1044613100 23665 23665 40 159755 2006312 40 159755 2006312 16 96289 1874455 0 0 0
1529311146336016 4 0 1 3 4 5 1 0 0 0 0 1 6 3 3 0 15 12 6 0 0 0 1529307431962435 8309336 152303 0 153773 222226 379095 3703419418 1869522 9067578284 9067578284 0 386038105 203088 43.531555 2508 20064 47670058 1044613100 23665 23665 40 159755 2006312 40 159755 2006312 16 96289 1874455 0 0 0
1529311146336171 4 0 1 3 4 5 1 0 0 0 0 1 6 3 3 0 15 12 6 0 0 0 1529307431962435 8309336 165165 0 153773 222226 379095 3703419418 1869522 9067578284 9067578284 0 386038105 203088 43.465486 3121 24968 66025796 2058308343 117377 117377 40 159755 2006312 32 127859 131857 16 96289 1874455 0 0 0
1529311146336283 4 0 1 3 4 5 1 0 0 0 0 1 6 3 3 0 15 12 6 0 0 0 1529307431962435 8309336 165165 0 153773 222226 379185 3703419418 1869522 9067578284 9067578284 0 386038105 203088 43.465486 3121 24968 66025796 2058308343 117377 117377 40 159755 2006312 32 127859 131857 16 96289 1874455 0 0 0
1529311146345646 4 0 0 4 4 5 1 0 0 0 0 1 5 4 3 0 15 12 6 0 0 0 1529307431962435 8309336 165167 0 153773 222226 379202 3703419423 1878177 9067578284 9067578284 0 386039348 203088 43.465616 3121 24968 66025796 2058308343 117377 117377 40 159755 2006312 32 127859 131857 16 96289 1874455 0 0 0
1529311146348574 4 0 1 3 4 5 1 0 0 0 0 1 6 3 3 0 15 13 6 0 0 0 1529307431962435 8311118 165186 0 153773 222484 379306 3703420269 1878177 9067578284 9067578284 0 386039348 203088 43.456380 3121 24968 66025796 2058308343 117377 117377 40 159755 2002530 40 159755 2006312 16 96289 1870673 0 0 0
1529311146349358 4 0 0 4 4 5 1 0 0 0 0 1 5 4 3 0 15 13 6 0 0 0 1529307431962435 8311118 165188 0 153773 223122 379310 3703420269 1878177 9067578284 9067578284 0 386040591 203088 43.456510 3121 24968 66025796 2058308343 117377 117377 40 159755 2002530 32 127859 131857 16 96289 1870673 0 0 0
1529311151356542 4 0 0 4 4 5 1 0 0 0 0 1 5 4 4 0 15 14 6 0 0 0 1529307431962435 8312551 165202 0 153773 223178 379388 3708426489 1878177 9067578284 9067578284 0 386040591 203088 43.449093 3121 24968 66025796 2058308343 117377 117377 40 159755 2002530 40 159755 2002530 16 96289 1870673 0 0 0
1529311604771324 4 0 0 4 4 5 1 0 0 0 0 1 5 4 4 1 15 14 6 0 0 0 1529307431962435 8358998 166295 0 153773 225975 392178 4161684147 1962714 10427534585 9067578284 0 386040591 203088 43.206806 3121 24968 66025796 2058308343 117377 117377 40 159755 2002530 40 159755 2002530 16 96289 1870673 0 0 0
1529311604807662 4 0 1 3 4 5 1 0 0 0 0 1 5 3 3 0 15 14 7 0 0 0 1529307431962435 8358998 166295 0 189948 234633 392178 4161684147 1962714 10427534585 10427534585 0 386040591 237097 43.210610 3121 24968 66025796 2058308343 117377 117377 40 159755 2002530 40 159755 2002530 16 96289 1870673 0 0 0
1529311604807807 4 0 1 3 4 5 1 0 0 0 0 1 5 3 3 0 15 14 7 0 0 0 1529307431962435 8358998 202631 0 189948 234633 392178 4161684147 1962714 10427534585 10427534585 0 386040591 237097 43.027222 3513 28104 71623546 2010801554 21748 21748 40 159755 2002530 32 143970 1952826 16 96289 1870673 0 0 0
1529311604807886 4 0 1 3 4 5 1 0 0 0 0 1 5 3 3 0 15 14 7 0 0 0 1529307431962435 8358998 202631 0 189948 234633 392270 4161684147 1962714 10427534585 10427534585 0 386040591 237097 43.027222 3513 28104 71623546 2010801554 21748 21748 40 159755 2002530 32 143970 1952826 16 96289 1870673 0 0 0
1529311604814605 4 0 0 4 4 5 1 0 0 0 0 1 4 4 3 0 15 14 7 0 0 0 1529307431962435 8358998 202633 0 189948 234633 392276 4161684153 1968738 10427534585 10427534585 0 386041834 237097 43.027350 3513 28104 71623546 2010801554 21748 21748 40 159755 2002530 32 143970 1952826 16 96289 1870673 0 0 0
1529311609838371 4 0 0 4 4 5 1 0 0 0 0 1 4 4 4 0 15 15 7 0 0 0 1529307431962435 8360253 202646 0 189948 234693 392361 4166707089 1968738 10427534585 10427534585 0 386041834 237097 43.020979 3513 28104 71623546 2010801554 21748 21748 40 159755 2002530 40 159755 2002530 16 96289 1870673 0 0 0
1529312089401440 4 0 0 4 4 5 1 0 0 0 0 1 4 4 4 1 15 15 7 0 0 0 1529307431962435 8400840 203671 0 189948 285886 405209 4646030302 2093125 11777434365 10427534585 0 386041834 237097 42.812926 3513 28104 71623546 2010801554 21748 21748 40 159755 2002530 40 159755 2002530 16 96289 1870673 0 0 0
1529312089444939 4 0 1 3 4 5 1 0 0 0 0 1 4 3 3 0 15 15 8 0 0 0 1529307431962435 8400840 203671 0 233287 294864 405209 4646030302 2093125 11777434365 11777434365 0 386041834 271106 42.816696 3513 28104 71623546 2010801554 21748 21748 40 159755 2002530 40 159755 2002530 16 96289 1870673 0 0 0
1529312089445085 4 0 1 3 4 5 1 0 0 0 0 1 4 3 3 0 15 15 8 0 0 0 1529307431962435 8400840 247186 0 233287 294864 405209 4646030302 2093125 11777434365 11777434365 0 386041834 271106 42.601251 3876 31008 76794219 1965366498 19097 19097 40 159755 2002530 32 143970 1952767 16 96289 1870673 0 0 0
1529312089445196 4 0 1 3 4 5 1 0 0 0 0 1 4 3 3 0 15 15 8 0 0 0 1529307431962435 8400840 247186 0 233287 294864 405209 4646030302 2093162 11777434365 11777434365 0 386041834 271106 42.601251 3876 31008 76794219 1965366498 19097 19097 40 159755 2002530 32 143970 1952767 16 96289 1870673 0 0 0
1529312089445274 4 0 1 3 4 5 1 0 0 0 0 1 4 3 3 0 15 15 8 0 0 0 1529307431962435 8400840 247186 0 233287 294864 405301 4646030302 2093162 11777434365 11777434365 0 386041834 271106 42.601251 3876 31008 76794219 1965366498 19097 19097 40 159755 2002530 32 143970 1952767 16 96289 1870673 0 0 0
1529312089452164 4 0 0 4 4 5 1 0 0 0 0 1 3 4 3 0 15 15 8 0 0 0 1529307431962435 8400840 247188 0 233287 294864 405307 4646030308 2099359 11777434365 11777434365 0 386043081 271106 42.601379 3876 31008 76794219 1965366498 19097 19097 40 159755 2002530 32 143970 1952767 16 96289 1870673 0 0 0
1529312094477762 4 0 0 4 4 5 1 0 0 0 0 1 3 4 4 0 15 16 8 0 0 0 1529307431962435 8401968 247201 0 233287 295009 405378 4651055135 2099359 11777434365 11777434365 0 386043081 271106 42.595759 3876 31008 76794219 1965366498 19097 19097 40 159755 2002530 40 159755 2002530 16 96289 1870673 0 0 0
1529312882535199 4 0 0 4 4 5 1 0 0 0 0 1 3 4 4 1 15 16 8 0 0 0 1529307431962435 8454340 248860 0 233287 322653 426124 5438671382 2350052 17113478484 11777434365 0 386043081 271106 42.331317 3876 31008 76794219 1965366498 19097 19097 40 159755 2002530 40 159755 2002530 16 96289 1870673 0 0 0
1529312882665026 4 0 1 3 4 5 1 0 0 0 0 1 3 3 3 0 15 16 9 0 0 0 1529307431962435 8454340 248860 0 362819 363676 426124 5438671382 2350052 17113478484 17113478484 0 386043081 305212 42.335054 3876 31008 76794219 1965366498 19097 19097 40 159755 2002530 40 159755 2002530 16 96289 1870673 0 0 0
1529312882665158 4 0 1 3 4 5 1 0 0 0 0 1 3 3 3 0 15 16 9 0 0 0 1529307431962435 8454340 378547 0 362819 363676 426124 5438671382 2350052 17113478484 17113478484 0 386043081 305212 41.713479 2753 24472 77937736 1250741125 1681 1681 40 159755 2002530 24 63466 1970140 16 96289 1870673 0 0 0
1529312882665236 4 0 1 3 4 5 1 0 0 0 0 1 3 3 3 0 15 16 9 0 0 0 1529307431962435 8454340 378547 0 362819 363676 426213 5438671382 2350052 17113478484 17113478484 0 386043081 305212 41.713479 2753 24472 77937736 1250741125 1681 1681 40 159755 2002530 24 63466 1970140 16 96289 1870673 0 0 0
1529312882680431 4 0 0 4 4 5 1 0 0 0 0 1 2 4 3 0 15 16 9 0 0 0 1529307431962435 8454340 378549 0 362819 363676 426219 5438671388 2364565 17113478484 17113478484 0 386044328 305212 41.713604 2753 24472 77937736 1250741125 1681 1681 40 159755 2002530 24 63466 1970140 16 96289 1870673 0 0 0
1529312887770582 4 0 0 4 4 5 1 0 0 0 0 1 2 4 4 0 15 17 9 0 0 0 1529307431962435 8455355 378560 0 362819 363737 426293 5443760950 2364565 17113478484 17113478484 0 386044328 305212 41.708759 2753 24472 77937736 1250741125 1681 1681 40 159755 2002530 40 159755 2002530 16 96289 1870673 0 0 0
1529312936258528 4 0 0 4 4 5 1 0 0 0 0 1 2 4 4 1 15 17 9 0 0 0 1529307431962435 8457341 378652 0 362819 363833 459280 5492212250 2365319 18903386167 17113478484 0 386044328 305212 41.698950 2753 24472 77937736 1250741125 1681 1681 40 159755 2002530 40 159755 2002530 16 96289 1870673 0 0 0
1529312936269025 4 0 1 3 4 5 1 0 0 0 0 1 2 3 3 0 15 17 10 0 0 0 1529307431962435 8457341 378652 0 373149 364547 459280 5492212250 2365319 18903386167 18903386167 0 386044328 338853 41.702581 2753 24472 77937736 1250741125 1681 1681 40 159755 2002530 40 159755 2002530 16 96289 1870673 0 0 0
1529312936269154 4 0 1 3 4 5 1 0 0 0 0 1 2 3 3 0 15 17 10 0 0 0 1529307431962435 8457341 389134 0 373149 364547 459280 5492212250 2365319 18903386167 18903386167 0 386044328 338853 41.653169 3035 26708 87009505 1808722515 142068 142068 40 159755 2002530 32 127859 131857 16 96289 1870673 0 0 0
1529312936269247 4 0 1 3 4 5 1 0 0 0 0 1 2 3 3 0 15 17 10 0 0 0 1529307431962435 8457341 389134 0 373149 364547 459384 5492212250 2365319 18903386167 18903386167 0 386044328 338853 41.653169 3035 26708 87009505 1808722515 142068 142068 40 159755 2002530 32 127859 131857 16 96289 1870673 0 0 0
1529312936274083 4 0 0 4 4 5 1 0 0 0 0 1 1 4 3 0 15 17 10 0 0 0 1529307431962435 8457341 389136 0 373149 364547 459389 5492212254 2369460 18903386167 18903386167 0 386045571 338853 41.653293 3035 26708 87009505 1808722515 142068 142068 40 159755 2002530 32 127859 131857 16 96289 1870673 0 0 0
1529312940697614 4 0 1 3 4 5 2 0 0 0 0 2 2 3 3 0 15 18 10 0 0 0 1529307431962435 8458255 389153 0 373149 364753 459483 5496635058 2369460 18903386167 18903386167 0 386045571 338853 41.648910 3035 26708 87009505 1808722515 142068 142068 40 159755 2002530 40 159755 2002530 16 96289 1870673 0 0 0
1529312941698903 3 0 0 3 3 5 2 0 0 0 0 2 2 3 3 0 15 18 10 0 0 0 1529307431962435 8458324 389156 0 373149 364995 459502 5497636091 2369460 18903386167 18903386167 0 386045571 338853 41.648571 3035 26708 87009505 1808722515 142068 142068 24 63466 1970140 24 63466 1970140 8 31896 1870673 0 0 0
1529312953714649 3 0 0 3 3 5 2 0 0 0 0 2 2 3 3 1 15 18 10 0 0 0 1529307431962435 8458808 389185 0 373149 365262 460502 5509640902 2369624 20252259372 18903386167 0 386045571 338853 41.646157 3035 26708 87009505 1808722515 142068 142068 24 63466 1970140 24 63466 1970140 8 31896 1870673 0 0 0
1529312953760385 3 0 1 2 3 5 2 0 0 0 0 2 2 2 2 0 15 18 11 0 0 0 1529307431962435 8458808 389185 0 418743 374286 460502 5509640902 2369624 20252259372 20252259372 0 386045571 372862 41.649822 3035 26708 87009505 1808722515 142068 142068 24 63466 1970140 24 63466 1970140 8 31896 1870673 0 0 0
1529312953760510 3 0 1 2 3 5 2 0 0 0 0 2 2 2 2 0 15 18 11 0 0 0 1529307431962435 8458808 434920 0 418743 374286 460502 5509640902 2369624 20252259372 20252259372 0 386045571 372862 41.435643 3214 28050 88376819 1755793884 18438 18438 24 63466 1970140 16 47681 1920436 8 31896 1870673 0 0 0
1529312953760579 3 0 1 2 3 5 2 0 0 0 0 2 2 2 2 0 15 18 11 0 0 0 1529307431962435 8458808 434920 0 418743 374286 460584 5509640902 2369624 20252259372 20252259372 0 386045571 372862 41.435643 3214 28050 88376819 1755793884 18438 18438 24 63466 1970140 16 47681 1920436 8 31896 1870673 0 0 0
1529312953767303 3 0 0 3 3 5 2 0 0 0 0 2 1 3 2 0 15 18 11 0 0 0 1529307431962435 8458808 434922 0 418743 374286 460589 5509640907 2375660 20252259372 20252259372 0 386046814 372862 41.435767 3214 28050 88376819 1755793884 18438 18438 24 63466 1970140 16 47681 1920436 8 31896 1870673 0 0 0
1529312958789968 3 0 0 3 3 5 2 0 0 0 0 2 1 3 3 0 15 19 11 0 0 0 1529307431962435 8459637 434934 0 418743 374344 460656 5514663182 2375660 20252259372 20252259372 0 386046814 372862 41.431849 3214 28050 88376819 1755793884 18438 18438 24 63466 1970140 24 63466 1970140 8 31896 1870673 0 0 0
1529313475292118 3 0 0 3 3 5 2 0 0 0 0 2 1 3 3 1 15 19 11 0 0 0 1529307431962435 8469924 435938 0 418743 377078 473260 6030710956 2793991 21638070943 20252259372 0 386046814 372862 41.379321 3214 28050 88376819 1755793884 18438 18438 24 63466 1970140 24 63466 1970140 8 31896 1870673 0 0 0
1529313475327902 3 0 1 2 3 5 2 0 0 0 0 2 1 2 2 0 15 19 12 0 0 0 1529307431962435 8469924 435938 0 454366 385595 473260 6030710956 2793991 21638070943 21638070943 0 386046814 406825 41.382958 3214 28050 88376819 1755793884 18438 18438 24 63466 1970140 24 63466 1970140 8 31896 1870673 0 0 0
1529313475328035 3 0 1 2 3 5 2 0 0 0 0 2 1 2 2 0 15 19 12 0 0 0 1529307431962435 8469924 471709 0 454366 385595 473260 6030710956 2793991 21638070943 21638070943 0 386046814 406825 41.217405 3399 29458 90146296 1716215716 21403 21403 24 63466 1970140 16 47681 1920377 8 31896 1870673 0 0 0
1529313475328106 3 0 1 2 3 5 2 0 0 0 0 2 1 2 2 0 15 19 12 0 0 0 1529307431962435 8469924 471709 0 454366 385595 473344 6030710956 2793991 21638070943 21638070943 0 386046814 406825 41.217405 3399 29458 90146296 1716215716 21403 21403 24 63466 1970140 16 47681 1920377 8 31896 1870673 0 0 0
1529313475344701 3 0 0 3 3 5 2 0 0 0 0 2 0 3 2 0 15 19 12 0 0 0 1529307431962435 8469924 471711 0 454366 385595 473348 6030710961 2809890 21638070943 21638070943 0 386048061 406825 41.217529 3399 29458 90146296 1716215716 21403 21403 24 63466 1970140 16 47681 1920377 8 31896 1870673 0 0 0
1529313480367125 3 0 0 3 3 5 2 0 0 0 0 2 0 3 3 0 15 20 12 0 0 0 1529307431962435 8470625 471724 0 454366 385660 473407 6035733120 2809890 21638070943 21638070943 0 386048061 406825 41.214238 3399 29458 90146296 1716215716 21403 21403 24 63466 1970140 24 63466 1970140 8 31896 1870673 0 0 0
1529314318022939 3 0 0 3 3 5 2 0 0 0 0 2 0 3 3 1 15 20 12 0 0 0 1529307431962435 8471196 473245 0 454366 404145 492974 6873302909 2845644 23002300974 21638070943 0 386048061 406825 41.204598 3399 29458 90146296 1716215716 21403 21403 24 63466 1970140 24 63466 1970140 8 31896 1870673 0 0 0
1529314318061243 3 0 1 2 3 5 2 0 0 0 0 2 0 2 2 0 15 20 13 0 0 0 1529307431962435 8471196 473245 0 492515 412764 492974 6873302909 2845644 23002300974 23002300974 0 386048061 440834 41.208224 3399 29458 90146296 1716215716 21403 21403 24 63466 1970140 24 63466 1970140 8 31896 1870673 0 0 0
1529314318061366 3 0 1 2 3 5 2 0 0 0 0 2 0 2 2 0 15 20 13 0 0 0 1529307431962435 8471196 511532 0 492515 412764 492974 6873302909 2845644 23002300974 23002300974 0 386048061 440834 41.032583 3577 30818 91912942 1680837253 21153 21153 24 63466 1970140 16 47681 1920436 8 31896 1870673 0 0 0
1529314318061449 3 0 1 2 3 5 2 0 0 0 0 2 0 2 2 0 15 20 13 0 0 0 1529307431962435 8471196 511532 0 492515 412764 493068 6873302909 2845644 23002300974 23002300974 0 386048061 440834 41.032583 3577 30818 91912942 1680837253 21153 21153 24 63466 1970140 16 47681 1920436 8 31896 1870673 0 0 0
1529314712967827 3 0 1 2 3 5 2 0 0 0 0 2 0 2 2 1 15 20 13 0 0 0 1529307431962435 8471454 512225 0 492515 415042 502696 7268093737 2946944 24778992950 23002300974 0 386048061 440834 41.028239 3577 30818 91912942 1680837253 21153 21153 24 63466 1970140 16 47681 1920436 8 31896 1870673 0 0 0
1529314712980991 3 0 2 1 3 5 2 0 0 0 0 2 0 1 1 0 15 20 14 0 0 0 1529307431962435 8471454 512225 0 505498 415740 502696 7268093737 2946944 24778992950 24778992950 0 386048061 474429 41.031806 3577 30818 91912942 1680837253 21153 21153 24 63466 1970140 16 47681 1920436 8 31896 1870673 0 0 0
1529314712981113 3 0 2 1 3 5 2 0 0 0 0 2 0 1 1 0 15 20 14 0 0 0 1529307431962435 8471454 525354 0 505498 415740 502696 7268093737 2946944 24778992950 24778992950 0 386048061 474429 40.971928 3844 32949 100476120 -2104054510 114530 114530 24 63466 1970140 8 15785 49763 8 31896 1870673 0 0 0
1529314712981183 3 0 2 1 3 5 2 0 0 0 0 2 0 1 1 0 15 20 14 0 0 0 1529307431962435 8471454 525354 0 505498 415740 502779 7268093737 2946944 24778992950 24778992950 0 386048061 474429 40.971928 3844 32949 100476120 -2104054510 114530 114530 24 63466 1970140 8 15785 49763 8 31896 1870673 0 0 0
1529314861489016 3 0 2 1 3 5 2 0 0 0 0 2 0 1 1 1 15 20 14 0 0 0 1529307431962435 8471558 525603 0 505498 416720 539379 7416524367 2977386 26165111382 24778992950 0 386048061 474429 40.970321 3844 32949 100476120 -2104054510 114530 114530 24 63466 1970140 8 15785 49763 8 31896 1870673 0 0 0
1529314861525564 3 0 3 0 3 5 2 0 0 0 0 2 0 0 0 0 15 20 15 0 0 0 1529307431962435 8471558 525603 0 541893 425334 539379 7416524367 2977386 26165111382 26165111382 0 386048061 508392 40.973921 3844 32949 100476120 -2104054510 114530 114530 24 63466 1970140 8 15785 49763 8 31896 1870673 0 0 0
1529314861525698 3 0 3 0 3 5 2 0 0 0 0 2 0 0 0 0 15 20 15 0 0 0 1529307431962435 8471558 562134 0 541893 425334 539379 7416524367 2977386 26165111382 26165111382 0 386048061 508392 40.808228 4020 34304 102301764 -2143154024 22000 22000 24 63466 1970140 0 0 0 8 31896 1870673 0 0 0
1529314861525767 3 0 3 0 3 5 2 0 0 0 0 2 0 0 0 0 15 20 15 0 0 0 1529307431962435 8471558 562134 0 541893 425334 539472 7416524367 2977386 26165111382 26165111382 0 386048061 508392 40.808228 4020 34304 102301764 -2143154024 22000 22000 24 63466 1970140 0 0 0 8 31896 1870673 0 0 0
1529314861543160 3 0 3 0 3 5 2 0 0 0 0 2 1 0 0 0 15 20 15 0 0 0 1529307431962435 8471558 562134 0 541893 425334 539472 7416524367 2977386 26165111382 26165111382 0 386048061 508392 40.808228 4020 34304 102301764 -2143154024 22000 22000 24 63466 1970140 0 0 0 8 31896 1870673 0 0 0
1529314861545032 3 0 2 1 3 5 2 0 0 0 0 2 0 1 0 0 16 20 15 0 0 0 1529307431962435 8471558 562136 0 541893 425334 539475 7416524371 2994827 26165111382 26165111382 0 386050505 508392 40.808477 4020 34304 102301764 -2143154024 22000 22000 24 63466 1970140 0 0 0 8 31896 1870673 0 0 0
1529314866927620 3 0 2 1 3 5 2 0 0 0 0 2 0 1 1 0 16 21 15 0 0 0 1529307431962435 8473392 562148 0 541893 425398 539535 7421906693 2994827 26165111382 26165111382 0 386050505 508392 40.800139 4020 34304 102301764 -2143154024 22000 22000 24 63466 1970140 8 15785 49704 8 31896 1870673 0 0 0
1529316191239955 3 0 2 1 3 5 2 0 0 0 0 2 0 1 1 1 16 21 15 0 0 0 1529307431962435 8474506 564461 0 541893 433522 574090 8746061334 3095487 27494421601 26165111382 0 386050505 508392 40.784671 4020 34304 102301764 -2143154024 22000 22000 24 63466 1970140 8 15785 49704 8 31896 1870673 0 0 0
1529316191277500 3 0 3 0 3 5 2 0 0 0 0 2 0 0 0 0 16 21 16 0 0 0 1529307431962435 8474506 564461 0 579279 442042 574090 8746061334 3095487 27494421601 27494421601 0 386050505 542394 40.788258 4020 34304 102301764 -2143154024 22000 22000 24 63466 1970140 8 15785 49704 8 31896 1870673 0 0 0
1529316191277624 3 0 3 0 3 5 2 0 0 0 0 2 0 0 0 0 16 21 16 0 0 0 1529307431962435 8474506 601986 0 579279 442042 574090 8746061334 3095487 27494421601 27494421601 0 386050505 542394 40.619627 3966 33711 98532296 2002546927 3136 3136 24 63466 1970140 0 0 0 8 31896 1870673 0 0 0
1529316191277694 3 0 3 0 3 5 2 0 0 0 0 2 0 0 0 0 16 21 16 0 0 0 1529307431962435 8474506 601986 0 579279 442042 574172 8746061334 3095487 27494421601 27494421601 0 386050505 542394 40.619627 3966 33711 98532296 2002546927 3136 3136 24 63466 1970140 0 0 0 8 31896 1870673 0 0 0
1529316191293034 3 0 3 0 3 5 2 0 0 0 0 2 1 0 0 0 16 21 16 0 0 0 1529307431962435 8474506 601986 0 579279 442042 574172 8746061334 3095487 27494421601 27494421601 0 386050505 542394 40.619627 3966 33711 98532296 2002546927 3136 3136 24 63466 1970140 0 0 0 8 31896 1870673 0 0 0
1529316191293786 3 0 2 1 3 5 2 0 0 0 0 2 0 1 0 0 17 21 16 0 0 0 1529307431962435 8474506 601987 0 579279 442043 574176 8746061339 3110888 27494421601 27494421601 0 386051824 542394 40.619761 3966 33711 98532296 2002546927 3136 3136 24 63466 1970140 0 0 0 8 31896 1870673 0 0 0
1529316196318373 3 0 2 1 3 5 2 0 0 0 0 2 0 1 1 0 17 22 16 0 0 0 1529307431962435 8475218 601998 0 579279 442107 575031 8751084871 3110888 27494421601 27494421601 0 386051824 542394 40.616526 3966 33711 98532296 2002546927 3136 3136 24 63466 1970140 8 15785 49704 8 31896 1870673 0 0 0
1529317520022214 3 0 2 1 3 5 2 0 0 0 0 2 0 1 1 1 17 22 16 0 0 0 1529307431962435 8476208 604409 0 579279 463360 633136 10074325104 3480615 28823124464 27494421601 0 386051824 542394 40.601313 3966 33711 98532296 2002546927 3136 3136 24 63466 1970140 8 15785 49704 8 31896 1870673 0 0 0
1529317520075512 3 0 3 0 3 5 2 0 0 0 0 2 0 0 0 0 17 22 17 0 0 0 1529307431962435 8476208 604409 0 632429 472073 633136 10074325104 3480615 28823124464 28823124464 0 386051824 576396 40.604884 3966 33711 98532296 2002546927 3136 3136 24 63466 1970140 8 15785 49704 8 31896 1870673 0 0 0
1529317520075637 3 0 3 0 3 5 2 0 0 0 0 2 0 0 0 0 17 22 17 0 0 0 1529307431962435 8476208 657697 0 632429 472073 633136 10074325104 3480615 28823124464 28823124464 0 386051824 576396 40.367992 4111 34823 99943972 1965677552 16723 16723 24 63466 1970140 0 0 0 8 31896 1870673 0 0 0
1529317520075705 3 0 3 0 3 5 2 0 0 0 0 2 0 0 0 0 17 22 17 0 0 0 1529307431962435 8476208 657697 0 632429 472073 633218 10074325104 3480615 28823124464 28823124464 0 386051824 576396 40.367992 4111 34823 99943972 1965677552 16723 16723 24 63466 1970140 0 0 0 8 31896 1870673 0 0 0
1529317520084734 0 0 0 0 0 5 5 3 0 0 0 2 0 0 0 0 17 22 17 0 0 0 1529307431962435 8476208 657697 0 632429 472073 633218 10074325104 3480615 28823124464 28823124464 0 386051824 576396 40.367992 4111 34823 99943972 1965677552 16723 16723 0 0 0 0 0 0 0 0 0 0 0 0
