# timestamp workers_connected workers_init workers_idle workers_busy workers_able workers_joined workers_removed workers_released workers_idled_out workers_blacklisted workers_fast_aborted workers_lost tasks_waiting tasks_on_workers tasks_running tasks_with_results tasks_submitted tasks_dispatched tasks_done tasks_failed tasks_cancelled tasks_exhausted_attempts time_when_started time_send time_receive time_send_good time_receive_good time_status_msgs time_internal time_polling time_application time_execute time_execute_good time_execute_exhaustion bytes_sent bytes_received bandwidth capacity_tasks capacity_cores capacity_memory capacity_disk capacity_instantaneous capacity_weighted total_cores total_memory total_disk committed_cores committed_memory committed_disk max_cores max_memory max_disk min_cores min_memory min_disk
1529359678801940 4 0 0 4 4 4 0 0 0 0 0 0 12 4 4 0 19 9 3 0 0 0 1529356955085963 5784249 76641 0 67964 186123 580659 2715640257 1441853 4351804547 4351804547 0 308829755 102993 50.269025 1994 15952 181916608 946210162 2109 2109 40 369985 1453235 40 369985 1453235 16 256987 1352946 0 0 0
1529359689495086 4 0 0 4 4 4 0 0 0 0 0 0 12 4 4 1 19 9 3 0 0 0 1529356955085963 5786558 76666 0 67964 186141 580809 2726321848 1442022 5675461965 4351804547 0 308829755 102993 50.249014 1994 15952 181916608 946210162 2109 2109 40 369985 1453235 40 369985 1453235 16 256987 1352946 0 0 0
1529359689529566 4 0 1 3 4 4 0 0 0 0 0 0 12 3 3 0 19 9 4 0 0 0 1529356955085963 5786558 76666 0 102294 195047 580809 2726321848 1442022 5675461965 5675461965 0 308829755 136956 50.254539 1994 15952 181916608 946210162 2109 2109 40 369985 1453235 40 369985 1453235 16 256987 1352946 0 0 0
1529359689529712 4 0 1 3 4 4 0 0 0 0 0 0 12 3 3 0 19 9 4 0 0 0 1529356955085963 5786558 111156 0 102294 195047 580809 2726321848 1442022 5675461965 5675461965 0 308829755 136956 49.960649 2538 20304 183675695 937933763 24706 24706 40 369985 1453235 32 354200 1398596 16 256987 1352946 0 0 0
1529359689529794 4 0 1 3 4 4 0 0 0 0 0 0 12 3 3 0 19 9 4 0 0 0 1529356955085963 5786558 111156 0 102294 195047 580904 2726321848 1442022 5675461965 5675461965 0 308829755 136956 49.960649 2538 20304 183675695 937933763 24706 24706 40 369985 1453235 32 354200 1398596 16 256987 1352946 0 0 0
1529359689542252 4 0 0 4 4 4 0 0 0 0 0 0 11 4 3 0 19 9 4 0 0 0 1529356955085963 5786558 111158 0 102294 195047 580915 2726321853 1453771 5675461965 5675461965 0 308831002 136956 49.960833 2538 20304 183675695 937933763 24706 24706 40 369985 1453235 32 354200 1398596 16 256987 1352946 0 0 0
1529359694567441 4 0 0 4 4 4 0 0 0 0 0 0 11 4 4 0 19 10 4 0 0 0 1529356955085963 5788718 111178 0 102294 195108 581031 2731345273 1453771 5675461965 5675461965 0 308831002 136956 49.942373 2538 20304 183675695 937933763 24706 24706 40 369985 1453235 40 369985 1453235 16 256987 1352946 0 0 0
1529359937895612 4 0 0 4 4 4 0 0 0 0 0 0 11 4 4 1 19 10 4 0 0 0 1529356955085963 5843032 111829 0 102294 210895 588401 2974524825 1523244 7133476618 5675461965 0 308831002 136956 49.481391 2538 20304 183675695 937933763 24706 24706 40 369985 1453235 40 369985 1453235 16 256987 1352946 0 0 0
1529359937911793 4 0 1 3 4 4 0 0 0 0 0 0 11 3 3 0 19 10 5 0 0 0 1529356955085963 5843032 111829 0 118300 211552 588401 2974524825 1523244 7133476618 7133476618 0 308831002 171241 49.486882 2538 20304 183675695 937933763 24706 24706 40 369985 1453235 40 369985 1453235 16 256987 1352946 0 0 0
1529359937911945 4 0 1 3 4 4 0 0 0 0 0 0 11 3 3 0 19 10 5 0 0 0 1529356955085963 5843032 128006 0 118300 211552 588401 2974524825 1523244 7133476618 7133476618 0 308831002 171241 49.352810 3164 25312 345804951 1791565009 80893 80893 40 369985 1453235 32 112998 100289 16 256987 1352946 0 0 0
1529359937912042 4 0 1 3 4 4 0 0 0 0 0 0 11 3 3 0 19 10 5 0 0 0 1529356955085963 5843032 128006 0 118300 211552 588511 2974524825 1523244 7133476618 7133476618 0 308831002 171241 49.352810 3164 25312 345804951 1791565009 80893 80893 40 369985 1453235 32 112998 100289 16 256987 1352946 0 0 0
1529359937920203 4 0 0 4 4 4 0 0 0 0 0 0 10 4 3 0 19 10 5 0 0 0 1529356955085963 5843032 128008 0 118300 211552 588521 2974524831 1530688 7133476618 7133476618 0 308832245 171241 49.352992 3164 25312 345804951 1791565009 80893 80893 40 369985 1453235 32 112998 100289 16 256987 1352946 0 0 0
1529359942928603 4 0 0 4 4 4 0 0 0 0 0 0 10 4 4 0 19 11 5 0 0 0 1529356955085963 5845100 128024 0 118300 211606 588624 2979531580 1530688 7133476618 7133476618 0 308832245 171241 49.335773 3164 25312 345804951 1791565009 80893 80893 40 369985 1453235 40 369985 1453235 16 256987 1352946 0 0 0
1529361001287732 4 0 0 4 4 4 0 0 0 0 0 0 10 4 4 1 19 11 5 0 0 0 1529356955085963 6063413 130913 0 118300 426750 698131 4037162343 1710592 8460969176 7133476618 0 308832245 171241 47.573971 3164 25312 345804951 1791565009 80893 80893 40 369985 1453235 40 369985 1453235 16 256987 1352946 0 0 0
1529361001305277 4 0 1 3 4 4 0 0 0 0 0 0 10 3 3 0 19 11 6 0 0 0 1529356955085963 6063413 130913 0 135659 427506 698131 4037162343 1710592 8460969176 8460969176 0 308832245 205986 47.579321 3164 25312 345804951 1791565009 80893 80893 40 369985 1453235 40 369985 1453235 16 256987 1352946 0 0 0
1529361001305437 4 0 1 3 4 4 0 0 0 0 0 0 10 3 3 0 19 11 6 0 0 0 1529356955085963 6063413 148459 0 135659 427506 698131 4037162343 1710592 8460969176 8460969176 0 308832245 205986 47.444929 3721 29768 339474272 1763975400 67209 67209 40 369985 1453235 32 369061 1440049 16 256987 1352946 0 0 0
1529361001305560 4 0 1 3 4 4 0 0 0 0 0 0 10 3 3 0 19 11 6 0 0 0 1529356955085963 6063413 148459 0 135659 427506 698230 4037162343 1710592 8460969176 8460969176 0 308832245 205986 47.444929 3721 29768 339474272 1763975400 67209 67209 40 369985 1453235 32 369061 1440049 16 256987 1352946 0 0 0
1529361001313017 4 0 0 4 4 4 0 0 0 0 0 0 9 4 3 0 19 11 6 0 0 0 1529356955085963 6063413 148461 0 135659 427506 698240 4037162350 1717324 8460969176 8460969176 0 308833488 205986 47.445104 3721 29768 339474272 1763975400 67209 67209 40 369985 1453235 32 369061 1440049 16 256987 1352946 0 0 0
1529361006320940 4 0 0 4 4 4 0 0 0 0 0 0 9 4 4 0 19 12 6 0 0 0 1529356955085963 6065367 148481 0 135659 427575 698349 4042168685 1717324 8460969176 8460969176 0 308833488 205986 47.430032 3721 29768 339474272 1763975400 67209 67209 40 369985 1453235 40 369985 1453235 16 256987 1352946 0 0 0
1529361038740044 4 0 0 4 4 4 0 0 0 0 0 0 9 4 4 1 19 12 6 0 0 0 1529356955085963 6071192 148566 0 135659 427785 699668 4074570974 1718042 9810138150 8460969176 0 308833488 205986 47.384964 3721 29768 339474272 1763975400 67209 67209 40 369985 1453235 40 369985 1453235 16 256987 1352946 0 0 0
1529361038807824 4 0 1 3 4 4 0 0 0 0 0 0 9 3 3 0 19 12 7 0 0 0 1529356955085963 6071192 148566 0 203281 436429 699668 4074570974 1718042 9810138150 9810138150 0 308833488 239995 47.390179 3721 29768 339474272 1763975400 67209 67209 40 369985 1453235 40 369985 1453235 16 256987 1352946 0 0 0
1529361038807995 4 0 1 3 4 4 0 0 0 0 0 0 9 3 3 0 19 12 7 0 0 0 1529356955085963 6071192 216353 0 203281 436429 699668 4074570974 1718042 9810138150 9810138150 0 308833488 239995 46.879258 4137 33096 332837607 1713306636 13883 13883 40 369985 1453235 32 354200 1398596 16 256987 1352946 0 0 0
1529361038808091 4 0 1 3 4 4 0 0 0 0 0 0 9 3 3 0 19 12 7 0 0 0 1529356955085963 6071192 216353 0 203281 436429 699787 4074570974 1718042 9810138150 9810138150 0 308833488 239995 46.879258 4137 33096 332837607 1713306636 13883 13883 40 369985 1453235 32 354200 1398596 16 256987 1352946 0 0 0
1529361038814078 4 0 0 4 4 4 0 0 0 0 0 0 8 4 3 0 19 12 7 0 0 0 1529356955085963 6071192 216356 0 203281 436429 699796 4074570979 1723318 9810138150 9810138150 0 308834731 239995 46.879424 4137 33096 332837607 1713306636 13883 13883 40 369985 1453235 32 354200 1398596 16 256987 1352946 0 0 0
1529361038841397 4 0 1 3 4 4 0 0 0 0 0 0 9 3 3 0 19 13 7 0 0 0 1529356955085963 6073581 216379 0 203281 436710 699927 4074587635 1723318 9810138150 9810138150 0 308834731 239995 46.861447 4137 33096 332837607 1713306636 13883 13883 40 369985 1449887 40 369985 1453235 16 256987 1352946 0 0 0
1529361038842153 4 0 0 4 4 4 0 0 0 0 0 0 8 4 3 0 19 13 7 0 0 0 1529356955085963 6073581 216381 0 203281 445284 699933 4074587635 1723318 9810138150 9810138150 0 308835974 239995 46.861621 4137 33096 332837607 1713306636 13883 13883 40 369985 1449887 32 354200 1398596 16 256987 1352946 0 0 0
1529361043866321 4 0 0 4 4 4 0 0 0 0 0 0 8 4 4 0 19 14 7 0 0 0 1529356955085963 6075388 216398 0 203281 445341 700033 4079610416 1723318 9810138150 9810138150 0 308835974 239995 46.848035 4137 33096 332837607 1713306636 13883 13883 40 369985 1449887 40 369985 1449887 16 256987 1352946 0 0 0
1529361221935719 4 0 1 3 4 4 1 0 0 0 0 1 9 3 3 0 19 14 7 0 0 0 1529356955085963 6104662 216862 0 203281 446545 721370 4257595511 1754825 9810138150 9810138150 0 308835974 239995 46.627651 4137 33096 332837607 1713306636 13883 13883 40 369985 1449887 40 369985 1449887 16 256987 1352946 0 0 0
1529361223938486 3 0 0 3 3 4 1 0 0 0 0 1 9 3 3 0 19 14 7 0 0 0 1529356955085963 6105075 216869 0 203281 446819 721409 4259597632 1754825 9810138150 9810138150 0 308835974 239995 46.624553 4137 33096 332837607 1713306636 13883 13883 24 273696 1417423 24 273696 1417423 8 256987 1352946 0 0 0
1529361390855647 3 0 0 3 3 4 1 0 0 0 0 1 9 3 3 1 19 14 7 0 0 0 1529356955085963 6128609 217279 0 203281 447744 725760 4426451755 1787708 11263071940 9810138150 0 308835974 239995 46.448632 4137 33096 332837607 1713306636 13883 13883 24 273696 1417423 24 273696 1417423 8 256987 1352946 0 0 0
1529361391289463 3 0 1 2 3 4 1 0 0 0 0 1 9 2 2 0 19 14 8 0 0 0 1529356955085963 6128609 217279 0 636929 448461 725760 4426451755 1787708 11263071940 11263071940 0 308835974 274326 46.453791 4137 33096 332837607 1713306636 13883 13883 24 273696 1417423 24 273696 1417423 8 256987 1352946 0 0 0
1529361391289612 3 0 1 2 3 4 1 0 0 0 0 1 9 2 2 0 19 14 8 0 0 0 1529356955085963 6128609 651091 0 636929 448461 725760 4426451755 1787708 11263071940 11263071940 0 308835974 274326 43.481357 4012 32096 411312246 2132348913 3332 3332 24 273696 1417423 16 16709 64477 8 256987 1352946 0 0 0
1529361391289694 3 0 1 2 3 4 1 0 0 0 0 1 9 2 2 0 19 14 8 0 0 0 1529356955085963 6128609 651091 0 636929 448461 725857 4426451755 1787708 11263071940 11263071940 0 308835974 274326 43.481357 4012 32096 411312246 2132348913 3332 3332 24 273696 1417423 16 16709 64477 8 256987 1352946 0 0 0
1529361391315298 3 0 0 3 3 4 1 0 0 0 0 1 8 3 2 0 19 14 8 0 0 0 1529356955085963 6128609 651093 0 636929 448462 725865 4426451760 1812598 11263071940 11263071940 0 308837217 274326 43.481519 4012 32096 411312246 2132348913 3332 3332 24 273696 1417423 16 16709 64477 8 256987 1352946 0 0 0
1529361396323830 3 0 0 3 3 4 1 0 0 0 0 1 8 3 3 0 19 15 8 0 0 0 1529356955085963 6130190 651110 0 636929 448523 725964 4431459114 1812598 11263071940 11263071940 0 308837217 274326 43.471272 4012 32096 411312246 2132348913 3332 3332 24 273696 1417423 24 273696 1417423 8 256987 1352946 0 0 0
1529362104765394 3 0 1 2 3 4 2 0 0 0 0 2 9 2 2 0 19 15 8 0 0 0 1529356955085963 6221314 652874 0 636929 452547 746859 5139716407 1877578 11263071940 11263071940 0 308837217 274326 42.883863 4012 32096 411312246 2132348913 3332 3332 24 273696 1417423 24 273696 1417423 8 256987 1352946 0 0 0
1529362107769293 2 0 0 2 2 4 2 0 0 0 0 2 9 2 2 0 19 15 8 0 0 0 1529356955085963 6221719 652883 0 636929 452905 746914 5142719549 1877578 11263071940 11263071940 0 308837217 274326 42.881281 4012 32096 411312246 2132348913 3332 3332 16 272772 1404237 16 272772 1404237 8 256987 1352946 0 0 0
1529362118068268 2 0 1 1 2 4 3 0 0 0 0 3 10 1 1 0 19 15 8 0 0 0 1529356955085963 6222730 652906 0 636929 452925 747070 5153016880 1877769 11263071940 11263071940 0 308837217 274326 42.874832 4012 32096 411312246 2132348913 3332 3332 16 272772 1404237 16 272772 1404237 8 256987 1352946 0 0 0
1529362122448206 2 0 0 2 2 5 3 0 0 0 0 3 9 2 1 0 19 15 8 0 0 0 1529356955085963 6223709 652938 0 636929 453648 748069 5156746715 1877769 11263071940 11263071940 0 386043093 274326 53.575674 4012 32096 411312246 2132348913 3332 3332 16 272772 1406153 8 15785 51291 8 256987 1354862 0 0 0
1529362122448385 2 0 0 2 2 5 3 0 0 0 0 3 9 2 1 0 19 16 8 0 0 0 1529356955085963 6871338 652938 0 636929 453648 748069 5156746715 1877769 11263071940 11263071940 0 386043093 274326 48.964312 4012 32096 411312246 2132348913 3332 3332 16 272772 1406153 16 272772 1406153 8 256987 1354862 0 0 0
1529362130195787 3 0 0 3 3 6 3 0 0 0 0 3 8 3 2 0 19 16 8 0 0 0 1529356955085963 6873318 652984 0 636929 454143 748331 5163844915 1878015 11263071940 11263071940 0 463248969 274326 58.734058 4012 32096 411312246 2132348913 3332 3332 24 273696 1419269 16 272772 1406153 8 256987 1354862 0 0 0
1529362132213409 3 0 0 3 3 6 3 0 0 0 0 3 8 3 3 0 19 17 8 0 0 0 1529356955085963 7520232 652996 0 636929 454272 748409 5165861449 1878015 11263071940 11263071940 0 463248969 274326 54.085150 4012 32096 411312246 2132348913 3332 3332 24 273696 1419269 24 273696 1419269 8 256987 1354862 0 0 0
1529362154190520 4 0 0 4 4 7 3 0 0 0 0 3 7 4 3 0 19 17 8 0 0 0 1529356955085963 7524263 653071 0 636929 454908 748828 5185256391 1878266 11263071940 11263071940 0 540454845 274326 63.062059 4012 32096 411312246 2132348913 3332 3332 40 369985 1451655 24 273696 1419269 16 256987 1354862 0 0 0
1529362154190652 4 0 0 4 4 7 3 0 0 0 0 3 7 4 3 0 19 18 8 0 0 0 1529356955085963 10101041 653071 0 636929 454908 748828 5185256391 1878266 11263071940 11263071940 0 540454845 274326 47.951846 4012 32096 411312246 2132348913 3332 3332 40 369985 1451655 40 369985 1451655 16 256987 1354862 0 0 0
1529362154190886 4 0 1 3 4 7 4 0 0 0 0 4 8 3 3 0 19 18 8 0 0 0 1529356955085963 10101041 653071 0 636929 454908 748830 5185256408 1878320 11263071940 11263071940 0 540454845 274326 47.951846 4012 32096 411312246 2132348913 3332 3332 40 369985 1451655 40 369985 1451655 16 256987 1354862 0 0 0
1529362154968620 4 0 0 4 4 8 4 0 0 0 0 4 7 4 2 0 19 18 8 0 0 0 1529356955085963 10102174 653089 0 636929 455574 748957 5185256440 1878320 11263071940 11263071940 0 617660721 274326 54.792596 4012 32096 411312246 2132348913 3332 3332 40 369985 1455444 32 354200 1400364 16 256987 1354862 0 0 0
1529362159006019 4 0 0 4 4 8 4 0 0 0 0 4 7 4 4 0 19 19 8 0 0 0 1529356955085963 10879166 653107 0 636929 455798 749067 5189292291 1878320 11263071940 11263071940 0 617660721 274326 51.100835 4012 32096 411312246 2132348913 3332 3332 40 369985 1455444 40 369985 1455444 16 256987 1354862 0 0 0
1529363337288857 4 0 0 4 4 8 4 0 0 0 0 4 7 4 4 1 19 19 8 0 0 0 1529356955085963 11053812 656119 0 636929 521978 1155888 6366834136 1965946 12470060970 11263071940 0 617660721 274326 50.325556 4012 32096 411312246 2132348913 3332 3332 40 369985 1455444 40 369985 1455444 16 256987 1354862 0 0 0
1529363337303990 4 0 1 3 4 8 4 0 0 0 0 4 7 3 3 0 19 19 9 0 0 0 1529356955085963 11053812 656119 0 651884 522619 1155888 6366834136 1965946 12470060970 12470060970 0 617660721 309117 50.328389 4012 32096 411312246 2132348913 3332 3332 40 369985 1455444 40 369985 1455444 16 256987 1354862 0 0 0
1529363337304143 4 0 1 3 4 8 4 0 0 0 0 4 7 3 3 0 19 19 9 0 0 0 1529356955085963 11053812 671248 0 651884 522619 1155888 6366834136 1965946 12470060970 12470060970 0 617660721 309117 50.263450 3490 27920 318399680 1653894714 1578 1578 40 369985 1455444 32 369061 1442328 16 256987 1354862 0 0 0
1529363337304221 4 0 1 3 4 8 4 0 0 0 0 4 7 3 3 0 19 19 9 0 0 0 1529356955085963 11053812 671248 0 651884 522619 1155981 6366834136 1965946 12470060970 12470060970 0 617660721 309117 50.263450 3490 27920 318399680 1653894714 1578 1578 40 369985 1455444 32 369061 1442328 16 256987 1354862 0 0 0
1529363337310907 4 0 0 4 4 8 4 0 0 0 0 4 6 4 3 0 19 19 9 0 0 0 1529356955085963 11053812 671250 0 651884 522619 1155990 6366834141 1971912 12470060970 12470060970 0 617661968 309117 50.263542 3490 27920 318399680 1653894714 1578 1578 40 369985 1455444 32 369061 1442328 16 256987 1354862 0 0 0
1529363342318578 4 0 0 4 4 8 4 0 0 0 0 4 6 4 4 0 19 20 9 0 0 0 1529356955085963 11055369 671265 0 651884 522677 1156075 6371840690 1971912 12470060970 12470060970 0 617661968 309117 50.256804 3490 27920 318399680 1653894714 1578 1578 40 369985 1455444 40 369985 1455444 16 256987 1354862 0 0 0
